FOVId,ge_wellID,well_position,fov_path,microscope,image_date,probe488,probe546,probe647,plate_name,cell_line,cell_age,notes
1201,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 12,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1202,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 13,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1203,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 14,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1204,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 15,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1205,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 16,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1206,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 17,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1207,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 18,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1208,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 19,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1209,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 2,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1210,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 20,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1211,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 21,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1212,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 22,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1213,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 23,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1214,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 24,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1215,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 25,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1216,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 26,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1217,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 27,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1218,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 28,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1219,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 29,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1220,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 3,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1221,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 30,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1222,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 4,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1223,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 5,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1224,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 6,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1225,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 7,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1226,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 8,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1227,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 9,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1228,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 1,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1229,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 10,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1230,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 11,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1231,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 12,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1232,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 13,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1233,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 14,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1234,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 15,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1235,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 16,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1236,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 17,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1237,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 18,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1238,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 19,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1239,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 2,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1240,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 20,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1241,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 21,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1242,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 22,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1243,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 23,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1244,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 24,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1245,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 25,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1246,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 26,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1247,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 27,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1248,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 28,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1249,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 29,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1250,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 3,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1251,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 30,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1252,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 4,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1253,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 5,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1254,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 6,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1255,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 7,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1256,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 8,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1257,108,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 9,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1258,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 1,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1259,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 10,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1260,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 11,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1261,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 12,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1262,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 13,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1263,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 14,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1264,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 15,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1265,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 16,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1266,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 17,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1267,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 18,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1268,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 19,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1269,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 2,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1270,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 20,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1271,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 21,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1272,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 22,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1273,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 23,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1274,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 24,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1275,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 25,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1276,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 26,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1277,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 27,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1278,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 28,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1279,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 29,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1280,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 3,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1281,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 30,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1282,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 4,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1283,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 5,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1284,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 6,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1285,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 7,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1286,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 8,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1287,109,C2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 9,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1288,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 1,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1289,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 10,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1290,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 11,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1291,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 12,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1292,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 13,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1293,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 14,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1294,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 15,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1295,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 16,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1296,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 17,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1297,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 18,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1298,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 19,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1299,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 2,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1300,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 20,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1301,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 21,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1302,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 22,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1303,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 23,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1304,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 24,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1305,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 25,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1306,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 26,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1307,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 27,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1308,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 28,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1309,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 29,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1310,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 3,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1311,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 30,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
