Dataset,napariCell_ObjectNumber,fov_path,Cell age,replate_date,image_date,plate_name,well_position,Type,Cell line,experiment_number,image_name,xml,Channel,Channel description
Live,F2530C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C2.tif,False,bf1,brightfield
Live,F2530C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C2.tif.xml,True,bf1,brightfield
Live,F2530C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C3.tif,False,561,
Live,F2530C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 1_C3.tif.xml,True,561,
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C0.tif,False,638,
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C0.tif.xml,True,638,
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C1.tif,False,nuc,dapi
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C1.tif.xml,True,nuc,dapi
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C2.tif,False,bf1,brightfield
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C2.tif.xml,True,bf1,brightfield
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,False,561,
Live,F2531C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 20_C3.tif.xml,True,561,
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C0.tif,False,638,
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C0.tif.xml,True,638,
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C1.tif,False,nuc,dapi
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C1.tif.xml,True,nuc,dapi
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C2.tif,False,bf1,brightfield
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C2.tif.xml,True,bf1,brightfield
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,False,561,
Live,F2532C15,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 21_C3.tif.xml,True,561,
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C0.tif,False,638,
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C0.tif.xml,True,638,
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C1.tif,False,nuc,dapi
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C1.tif.xml,True,nuc,dapi
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C2.tif,False,bf1,brightfield
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C2.tif.xml,True,bf1,brightfield
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,False,561,
Live,F2533C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 22_C3.tif.xml,True,561,
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C0.tif,False,638,
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C0.tif.xml,True,638,
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C1.tif,False,nuc,dapi
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C1.tif.xml,True,nuc,dapi
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C2.tif,False,bf1,brightfield
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C2.tif.xml,True,bf1,brightfield
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,False,561,
Live,F2534C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 23_C3.tif.xml,True,561,
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C0.tif,False,638,
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C0.tif.xml,True,638,
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C1.tif,False,nuc,dapi
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C1.tif.xml,True,nuc,dapi
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C2.tif,False,bf1,brightfield
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C2.tif.xml,True,bf1,brightfield
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,False,561,
Live,F2535C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 24_C3.tif.xml,True,561,
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C0.tif,False,638,
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C0.tif.xml,True,638,
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C1.tif,False,nuc,dapi
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C1.tif.xml,True,nuc,dapi
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C2.tif,False,bf1,brightfield
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C2.tif.xml,True,bf1,brightfield
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,False,561,
Live,F2536C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif.xml,True,561,
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C0.tif,False,638,
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C0.tif.xml,True,638,
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C1.tif,False,nuc,dapi
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C1.tif.xml,True,nuc,dapi
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C2.tif,False,bf1,brightfield
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C2.tif.xml,True,bf1,brightfield
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,False,561,
Live,F2537C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 26_C3.tif.xml,True,561,
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C0.tif,False,638,
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C0.tif.xml,True,638,
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C1.tif,False,nuc,dapi
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C1.tif.xml,True,nuc,dapi
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C2.tif,False,bf1,brightfield
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C2.tif.xml,True,bf1,brightfield
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,False,561,
Live,F2538C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif.xml,True,561,
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C0.tif,False,638,
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C0.tif.xml,True,638,
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C1.tif,False,nuc,dapi
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C1.tif.xml,True,nuc,dapi
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C2.tif,False,bf1,brightfield
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C2.tif.xml,True,bf1,brightfield
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,False,561,
Live,F2540C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif,25,2020-06-07,20190620,5500000127,B5,Live,,5,5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 29_C3.tif.xml,True,561,
