fov_path,Microscope,channel488,channel546,channel647,plate_name,Cell line,Cell age
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 29,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 3,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 30,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 4,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 5,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 6,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 7,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 8,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 9,3i,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 1,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 10,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 11,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 12,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 13,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 14,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 15,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 16,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 17,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 18,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 19,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 2,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 20,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 21,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 22,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 23,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 24,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 25,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 26,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 27,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 28,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 29,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 3,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 30,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 4,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 5,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 6,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 7,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 8,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 9,3i,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 1,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 10,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 11,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 12,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 13,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 14,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 15,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 16,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 17,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 18,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 19,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 2,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 20,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 3,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 4,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 5,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 6,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 7,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 8,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B2 [144] Montage - 9,3i,,MKI67-B5,COL2A1-B4,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 1,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 10,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 11,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 12,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 13,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 14,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 15,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 16,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 17,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 18,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 19,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 2,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 20,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 3,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,3i,,ACTN2-B2,TTN-B1,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 1,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 10,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 11,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 12,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 13,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 14,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 15,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 16,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 17,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 18,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 19,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 2,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 20,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 3,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 4,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 5,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 6,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 7,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 8,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B4 [144] Montage - 9,3i,,MYBPC3-B2,TNNC1-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 1,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 10,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 11,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 12,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 13,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 14,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 15,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 16,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 17,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 18,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 19,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 2,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 20,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 3,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 4,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 5,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 6,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 7,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 8,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B5 [144] Montage - 9,3i,,MYH10-B2,MYH9-B5,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,3i,,ESRRG-B5,H19-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,3i,,ESRRG-B5,H19-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,3i,,ESRRG-B5,H19-B3,5500000075,AICS-75,25
/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - C2 [144] Montage - 12,3i,,ESRRG-B5,H19-B3,5500000075,AICS-75,25
