cell_num,file_name,mh_score,kg_score
3,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell3.jpg,2,2
4,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell4.jpg,3,2
5,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell8.jpg,3,4
9,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell10.jpg,3,2
11,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell11.jpg,0,0
1,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell4.jpg,0,0
5,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell7.jpg,2,2
8,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell10.jpg,3,3
1,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell2.jpg,3,2
3,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell3.jpg,4,3
4,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell10.jpg,4,4
11,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell11.jpg,1,2
1,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell1.jpg,4,5
2,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell3.jpg,0,0
4,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell5.jpg,4,4
6,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell6.jpg,4,4
7,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell7.jpg,0,0
8,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell8.jpg,4,3
9,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell10.jpg,4,3
11,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell11.jpg,1,1
12,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell12.jpg,4,3
13,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell13.jpg,4,4
14,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell14.jpg,3,3
1,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell1.jpg,4,4
2,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell8.jpg,2,1
9,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell9.jpg,3,2
1,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell7.jpg,2,2
8,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell8.jpg,3,3
1,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell1.jpg,3,2
2,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell5.jpg,1,2
6,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell6.jpg,3,2
7,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell2.jpg,4,3
3,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell4.jpg,4,4
5,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell6.jpg,2,1
1,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell2.jpg,5,4
3,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell4.jpg,4,4
5,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell6.jpg,4,4
7,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell7.jpg,4,4
8,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell8.jpg,3,2
1,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell1.jpg,5,4
2,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell4.jpg,2,2
5,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell5.jpg,3,2
6,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell6.jpg,5,4
7,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell7.jpg,3,4
1,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell3.jpg,4,3
4,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell6.jpg,3,4
1,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell3.jpg,0,0
4,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell4.jpg,0,0
5,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell6.jpg,3,3
1,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell5.jpg,2,2
6,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell6.jpg,4,4
1,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell3.jpg,0,0
4,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell4.jpg,3,2
5,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell5.jpg,2,2
6,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell6.jpg,2,2
7,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell7.jpg,3,2
8,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell11.jpg,3,3
12,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell12.jpg,3,4
13,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell13.jpg,1,1
14,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell14.jpg,1,1
15,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell15.jpg,3,3
1,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell2.jpg,0,0
3,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell8.jpg,3,4
1,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell3.jpg,0,1
4,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell4.jpg,4,4
5,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell5.jpg,-1,-1
6,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell10.jpg,2,2
11,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell11.jpg,3,3
1,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell7.jpg,4,4
8,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell9.jpg,5,5
10,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell11.jpg,3,3
1,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell2.jpg,3,2
3,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell4.jpg,1,2
5,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell7.jpg,3,2
8,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell9.jpg,3,2
1,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell1.jpg,3,2
2,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell4.jpg,0,0
5,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell7.jpg,4,4
8,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell8.jpg,1,2
9,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell9.jpg,-1,-1
10,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell11.jpg,3,4
1,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell2.jpg,1,0
3,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell6.jpg,0,0
7,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell9.jpg,3,4
10,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell10.jpg,3,4
1,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell1.jpg,2,2
2,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell6.jpg,4,4
7,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell9.jpg,4,4
10,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell10.jpg,4,4
11,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell11.jpg,4,4
12,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell12.jpg,5,4
13,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell13.jpg,4,5
1,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell3.jpg,4,4
4,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell4.jpg,2,2
5,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell6.jpg,4,4
1,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell1.jpg,4,4
2,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell6.jpg,4,3
7,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell7.jpg,3,4
8,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell9.jpg,3,4
10,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell10.jpg,3,3
11,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell11.jpg,3,4
12,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell12.jpg,3,4
13,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell13.jpg,3,3
1,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell1.jpg,4,4
2,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell3.jpg,2,3
4,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell4.jpg,-1,-1
5,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell6.jpg,4,5
7,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell7.jpg,4,4
8,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell8.jpg,3,3
9,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell9.jpg,3,2
1,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell2.jpg,3,2
3,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell4.jpg,3,3
5,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell6.jpg,0,0
7,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell7.jpg,-1,-1
8,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell10.jpg,4,3
11,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell11.jpg,3,4
1,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell5.jpg,3,4
6,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell7.jpg,4,4
8,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell8.jpg,0,0
9,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell10.jpg,3,4
1,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell1.jpg,3,3
2,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell2.jpg,3,4
3,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell6.jpg,3,3
7,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell9.jpg,3,2
10,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell10.jpg,3,4
11,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell11.jpg,4,4
12,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell12.jpg,3,3
13,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell13.jpg,3,3
14,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell14.jpg,3,3
15,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell15.jpg,3,3
1,5500000014_63X_20190816_S2_P10_C4_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P10_C4_annotations_corrected.Actn2_cell2.jpg,4,4
3,5500000014_63X_20190816_S2_P10_C4_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P10_C4_annotations_corrected.Actn2_cell4.jpg,3,4
5,5500000014_63X_20190816_S2_P10_C4_annotations_corrected.Actn2_cell5.jpg,1,1
6,5500000014_63X_20190816_S2_P10_C4_annotations_corrected.Actn2_cell6.jpg,3,4
7,5500000014_63X_20190816_S2_P10_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell1.jpg,3,4
2,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell2.jpg,3,3
3,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell4.jpg,0,0
5,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell5.jpg,3,3
6,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell6.jpg,5,4
7,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell7.jpg,3,3
8,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell8.jpg,4,4
9,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell9.jpg,3,3
10,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell10.jpg,3,4
11,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell11.jpg,4,4
12,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell12.jpg,3,4
