,cell_num,file_name,probe_561_loc_score,probe_638_loc_score
1137,3,5500000014_63X_20190816_S2_P2_C4_annotations_corrected.Actn2_cell3.jpg,,
1138,4,5500000014_63X_20190816_S2_P2_C4_annotations_corrected.Actn2_cell4.jpg,,
1139,5,5500000014_63X_20190816_S2_P2_C4_annotations_corrected.Actn2_cell5.jpg,,
1140,6,5500000014_63X_20190816_S2_P2_C4_annotations_corrected.Actn2_cell6.jpg,,
1141,1,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell1.jpg,,
1142,2,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell2.jpg,,
1143,3,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell3.jpg,,
1144,4,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell4.jpg,,
1145,5,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell5.jpg,,
1146,6,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell6.jpg,,
1147,7,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell7.jpg,,
1148,8,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell8.jpg,,
1149,9,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell9.jpg,,
1150,10,5500000014_63X_20190816_S2_P2_C5_annotations_corrected.Actn2_cell10.jpg,,
1151,1,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell1.jpg,,
1152,2,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell2.jpg,,
1153,3,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell3.jpg,,
1154,4,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell4.jpg,,
1155,5,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell5.jpg,,
1156,6,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell6.jpg,,
1157,7,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell7.jpg,,
1158,8,5500000014_63X_20190816_S2_P3_C2_annotations_corrected.Actn2_cell8.jpg,,
1159,1,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1160,2,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1161,3,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1162,4,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell4.jpg,n,2
1163,5,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1164,6,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell6.jpg,n,1
1165,7,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell7.jpg,n,2
1166,8,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell8.jpg,n,2
1167,9,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell9.jpg,n,2
1168,10,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell10.jpg,n,1
1169,11,5500000014_63X_20190816_S2_P3_C3_annotations_corrected.Actn2_cell11.jpg,n,0
1170,1,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell1.jpg,,
1171,2,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell2.jpg,,
1172,3,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell3.jpg,,
1173,4,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell4.jpg,,
1174,5,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell5.jpg,,
1175,6,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell6.jpg,,
1176,7,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell7.jpg,,
1177,8,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell8.jpg,,
1178,9,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell9.jpg,,
1179,10,5500000014_63X_20190816_S2_P3_C4_annotations_corrected.Actn2_cell10.jpg,,
1180,1,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell1.jpg,,
1181,2,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell2.jpg,,
1182,3,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell3.jpg,,
1183,4,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell4.jpg,,
1184,5,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell5.jpg,,
1185,6,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell6.jpg,,
1186,7,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell7.jpg,,
1187,8,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell8.jpg,,
1188,9,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell9.jpg,,
1189,10,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell10.jpg,,
1190,11,5500000014_63X_20190816_S2_P3_C5_annotations_corrected.Actn2_cell11.jpg,,
1191,1,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell1.jpg,,
1192,2,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell2.jpg,,
1193,3,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell3.jpg,,
1194,4,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell4.jpg,,
1195,5,5500000014_63X_20190816_S2_P4_C2_annotations_corrected.Actn2_cell5.jpg,,
1196,1,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1197,2,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1198,3,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell3.jpg,n,0
1199,4,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell4.jpg,n,2
1200,5,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1201,6,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell6.jpg,n,2
1202,7,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell7.jpg,n,0
1203,8,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell8.jpg,n,2
1204,9,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell9.jpg,n,1
1205,10,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell10.jpg,n,2
1206,11,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell11.jpg,n,2
1207,12,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell12.jpg,n,1
1208,13,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell13.jpg,2,0
1209,14,5500000014_63X_20190816_S2_P4_C3_annotations_corrected.Actn2_cell14.jpg,n,2
1210,1,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell1.jpg,,
1211,2,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell2.jpg,,
1212,3,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell3.jpg,,
1213,4,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell4.jpg,,
1214,5,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell5.jpg,,
1215,6,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell6.jpg,,
1216,7,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell7.jpg,,
1217,8,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell8.jpg,,
1218,9,5500000014_63X_20190816_S2_P4_C4_annotations_corrected.Actn2_cell9.jpg,,
1219,1,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell1.jpg,,
1220,2,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell2.jpg,,
1221,3,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell3.jpg,,
1222,4,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell4.jpg,,
1223,5,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell5.jpg,,
1224,6,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell6.jpg,,
1225,7,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell7.jpg,,
1226,8,5500000014_63X_20190816_S2_P4_C5_annotations_corrected.Actn2_cell8.jpg,,
1227,1,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell1.jpg,,
1228,2,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell2.jpg,,
1229,3,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell3.jpg,,
1230,4,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell4.jpg,,
1231,5,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell5.jpg,,
1232,6,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell6.jpg,,
1233,7,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell7.jpg,,
1234,8,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell8.jpg,,
1235,9,5500000014_63X_20190816_S2_P5_C2_annotations_corrected.Actn2_cell9.jpg,,
1236,1,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1237,2,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1238,3,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1239,4,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell4.jpg,n,2
1240,5,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell5.jpg,n,0
1241,6,5500000014_63X_20190816_S2_P5_C3_annotations_corrected.Actn2_cell6.jpg,n,2
1242,1,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell1.jpg,,
1243,2,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell2.jpg,,
1244,3,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell3.jpg,,
1245,4,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell4.jpg,,
1246,5,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell5.jpg,,
1247,6,5500000014_63X_20190816_S2_P5_C4_annotations_corrected.Actn2_cell6.jpg,,
1248,1,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell1.jpg,,
1249,2,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell2.jpg,,
1250,3,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell3.jpg,,
1251,4,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell4.jpg,,
1252,5,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell5.jpg,,
1253,6,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell6.jpg,,
1254,7,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell7.jpg,,
1255,8,5500000014_63X_20190816_S2_P5_C5_annotations_corrected.Actn2_cell8.jpg,,
1256,1,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell1.jpg,,
1257,2,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell2.jpg,,
1258,3,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell3.jpg,,
1259,4,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell4.jpg,,
1260,5,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell5.jpg,,
1261,6,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell6.jpg,,
1262,7,5500000014_63X_20190816_S2_P6_C2_annotations_corrected.Actn2_cell7.jpg,,
1263,1,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1264,2,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1265,3,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1266,4,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell4.jpg,n,2
1267,5,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1268,6,5500000014_63X_20190816_S2_P6_C3_annotations_corrected.Actn2_cell6.jpg,n,2
1269,1,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell1.jpg,,
1270,2,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell2.jpg,,
1271,3,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell3.jpg,,
1272,4,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell4.jpg,,
1273,5,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell5.jpg,,
1274,6,5500000014_63X_20190816_S2_P6_C4_annotations_corrected.Actn2_cell6.jpg,,
1275,1,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell1.jpg,,
1276,2,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell2.jpg,,
1277,3,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell3.jpg,,
1278,4,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell4.jpg,,
1279,5,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell5.jpg,,
1280,6,5500000014_63X_20190816_S2_P6_C5_annotations_corrected.Actn2_cell6.jpg,,
1281,1,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell1.jpg,,
1282,2,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell2.jpg,,
1283,3,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell3.jpg,,
1284,4,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell4.jpg,,
1285,5,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell5.jpg,,
1286,6,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell6.jpg,,
1287,7,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell7.jpg,,
1288,8,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell8.jpg,,
1289,9,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell9.jpg,,
1290,10,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell10.jpg,,
1291,11,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell11.jpg,,
1292,12,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell12.jpg,,
1293,13,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell13.jpg,,
1294,14,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell14.jpg,,
1295,15,5500000014_63X_20190816_S2_P7_C2_annotations_corrected.Actn2_cell15.jpg,,
1296,1,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1297,2,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell2.jpg,n,n
1298,3,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1299,4,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell4.jpg,n,2
1300,5,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1301,6,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell6.jpg,n,1
1302,7,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell7.jpg,2,1
1303,8,5500000014_63X_20190816_S2_P7_C3_annotations_corrected.Actn2_cell8.jpg,0,0
1304,1,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell1.jpg,,
1305,2,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell2.jpg,,
1306,3,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell3.jpg,,
1307,4,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell4.jpg,,
1308,5,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell5.jpg,,
1309,6,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell6.jpg,,
1310,7,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell7.jpg,,
1311,8,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell8.jpg,,
1312,9,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell9.jpg,,
1313,10,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell10.jpg,,
1314,11,5500000014_63X_20190816_S2_P7_C4_annotations_corrected.Actn2_cell11.jpg,,
1315,1,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell1.jpg,,
1316,2,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell2.jpg,,
1317,3,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell3.jpg,,
1318,4,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell4.jpg,,
1319,5,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell5.jpg,,
1320,6,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell6.jpg,,
1321,7,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell7.jpg,,
1322,8,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell8.jpg,,
1323,9,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell9.jpg,,
1324,10,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell10.jpg,,
1325,11,5500000014_63X_20190816_S2_P7_C5_annotations_corrected.Actn2_cell11.jpg,,
1326,1,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell1.jpg,,
1327,2,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell2.jpg,,
1328,3,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell3.jpg,,
1329,4,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell4.jpg,,
1330,5,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell5.jpg,,
1331,6,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell6.jpg,,
1332,7,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell7.jpg,,
1333,8,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell8.jpg,,
1334,9,5500000014_63X_20190816_S2_P8_C2_annotations_corrected.Actn2_cell9.jpg,,
1335,1,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell1.jpg,1,1
1336,2,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1337,3,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1338,4,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell4.jpg,2,2
1339,5,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1340,6,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell6.jpg,2,n
1341,7,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell7.jpg,n,2
1342,8,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell8.jpg,0,0
1343,9,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell9.jpg,n,2
1344,10,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell10.jpg,n,2
1345,11,5500000014_63X_20190816_S2_P8_C3_annotations_corrected.Actn2_cell11.jpg,3,2
1346,1,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell1.jpg,,
1347,2,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell2.jpg,,
1348,3,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell3.jpg,,
1349,4,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell4.jpg,,
1350,5,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell5.jpg,,
1351,6,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell6.jpg,,
1352,7,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell7.jpg,,
1353,8,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell8.jpg,,
1354,9,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell9.jpg,,
1355,10,5500000014_63X_20190816_S2_P8_C4_annotations_corrected.Actn2_cell10.jpg,,
1356,1,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell1.jpg,,
1357,2,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell2.jpg,,
1358,3,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell3.jpg,,
1359,4,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell4.jpg,,
1360,5,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell5.jpg,,
1361,6,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell6.jpg,,
1362,7,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell7.jpg,,
1363,8,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell8.jpg,,
1364,9,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell9.jpg,,
1365,10,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell10.jpg,,
1366,11,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell11.jpg,,
1367,12,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell12.jpg,,
1368,13,5500000014_63X_20190816_S2_P8_C5_annotations_corrected.Actn2_cell13.jpg,,
1369,1,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell1.jpg,,
1370,2,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell2.jpg,,
1371,3,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell3.jpg,,
1372,4,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell4.jpg,,
1373,5,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell5.jpg,,
1374,6,5500000014_63X_20190816_S2_P9_C2_annotations_corrected.Actn2_cell6.jpg,,
1375,1,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1376,2,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell2.jpg,n,1
1377,3,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1378,4,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell4.jpg,n,0
1379,5,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1380,6,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell6.jpg,0,1
1381,7,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell7.jpg,n,2
1382,8,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell8.jpg,0,0
1383,9,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell9.jpg,n,2
1384,10,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell10.jpg,n,2
1385,11,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell11.jpg,n,2
1386,12,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell12.jpg,n,0
1387,13,5500000014_63X_20190816_S2_P9_C3_annotations_corrected.Actn2_cell13.jpg,n,2
1388,1,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell1.jpg,,
1389,2,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell2.jpg,,
1390,3,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell3.jpg,,
1391,4,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell4.jpg,,
1392,5,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell5.jpg,,
1393,6,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell6.jpg,,
1394,7,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell7.jpg,,
1395,8,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell8.jpg,,
1396,9,5500000014_63X_20190816_S2_P9_C4_annotations_corrected.Actn2_cell9.jpg,,
1397,1,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell1.jpg,,
1398,2,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell2.jpg,,
1399,3,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell3.jpg,,
1400,4,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell4.jpg,,
1401,5,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell5.jpg,,
1402,6,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell6.jpg,,
1403,7,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell7.jpg,,
1404,8,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell8.jpg,,
1405,9,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell9.jpg,,
1406,10,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell10.jpg,,
1407,11,5500000014_63X_20190816_S2_P9_C5_annotations_corrected.Actn2_cell11.jpg,,
1408,1,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell1.jpg,,
1409,2,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell2.jpg,,
1410,3,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell3.jpg,,
1411,4,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell4.jpg,,
1412,5,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell5.jpg,,
1413,6,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell6.jpg,,
1414,7,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell7.jpg,,
1415,8,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell8.jpg,,
1416,9,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell9.jpg,,
1417,10,5500000014_63X_20190816_S2_P10_C2_annotations_corrected.Actn2_cell10.jpg,,
1418,1,5500000014_63X_20190816_S2_P10_C3_annotations_corrected.Actn2_cell1.jpg,n,0
